店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
G2fuN5tbtCtheLJV,申井冰店·日式甜品(安福路店),2153条评价,￥33,冰淇淋,衡山路/复兴西路,https://www.dianping.com/shop/G2fuN5tbtCtheLJV,https://img.meituan.net/msmerchant/6bc68d1ec3a501527152d2d3fc37e5b3167514.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
kalNJmoENLXF28Em,EVERNAKED裸蛋糕(滴水湖店),513条评价,￥55,面包烘焙,滴水湖临港地区,https://www.dianping.com/shop/kalNJmoENLXF28Em,https://img.meituan.net/content/2b8cc155b6116d055db3bbc7609c53e7282132.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
laHTdutpd18QOTuy,KUMO KUMO(悠方购物广场店),112条评价,￥42,甜品,新江湾城,https://www.dianping.com/shop/laHTdutpd18QOTuy,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G5a760vtmgVc3LGz,Shake Shack(港汇恒隆店),7879条评价,￥77,西式快餐,徐家汇,https://www.dianping.com/shop/G5a760vtmgVc3LGz,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k86GXdKsng0cE9BA,麦当劳(中侨职业技术大学店),104条评价,￥33,西式快餐,金山区,https://www.dianping.com/shop/k86GXdKsng0cE9BA,https://img.meituan.net/content/4eb7d42af7bab89a5c593940e5be4e4a158146.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G6FdxHqFJEkTyH9j,蜜雪冰城(金山红星店),29条评价,￥7,茶饮果汁,金山新城,https://www.dianping.com/shop/G6FdxHqFJEkTyH9j,https://img.meituan.net/content/7c09cb50827b4a5faf3c0b776c39d593167846.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
Hah8xRwOGepHesiD,好利来(正大广场店),2643条评价,￥53,面包烘焙,陆家嘴,https://www.dianping.com/shop/Hah8xRwOGepHesiD,http://p0.meituan.net/biztone/4c9f31f071d6cba90942a9f420b8cf6b122540.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H23MgQ4sTK0Gm4s6,鸟赤ATAPAS IZAKAYA(漕河泾绿洲科技店),311条评价,￥81,日本料理,合川路,https://www.dianping.com/shop/H23MgQ4sTK0Gm4s6,https://img.meituan.net/content/d7a4f325c2ae579607cb42d634bbb644449832.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
jJZCbD8w0MuJVTDM,肯德基(金山万达店),279条评价,￥31,西式快餐,金山卫,https://www.dianping.com/shop/jJZCbD8w0MuJVTDM,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5IGb5n7FE6CunHR,Shake Shack(七宝领展广场店),3139条评价,￥74,西式快餐,七宝,https://www.dianping.com/shop/H5IGb5n7FE6CunHR,https://img.meituan.net/content/dd73b25f59e728288fc3e332036f3147184482.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
HaZ9ecsmaq4Pbtfk,红楼HONGLOU Gelato(淮海中路店),1504条评价,￥38,冰淇淋,淮海路,https://www.dianping.com/shop/HaZ9ecsmaq4Pbtfk,https://p0.meituan.net/biztone/1f7b3f420e6f0cc4e8260818b1421adc135797.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H8tdSh2DXKGmVArc,longlong 珑珑,174条评价,￥119,创意菜,龙华/西岸,https://www.dianping.com/shop/H8tdSh2DXKGmVArc,https://img.meituan.net/content/9f8864fb7cdf8c69b1d9c903904b45c2142335.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H6B4lISeSQPidbhB,ALDI奥乐齐超市·美食(金山都乐汇店),96条评价,￥52,西式快餐,金山万达,https://www.dianping.com/shop/H6B4lISeSQPidbhB,https://img.meituan.net/content/be46e2f7c0ca0b3db6c5af58955d6c7c96194.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
H8Xr4qdJpC7WiJN2,T9tea(虹桥机场店),2531条评价,￥38,饮品店,虹桥火车站/机场,https://www.dianping.com/shop/H8Xr4qdJpC7WiJN2,https://p0.meituan.net/biztone/6e648268a3244a7871ccc666955680f9273340.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
