店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
l5k88vlSFDjrm7UD,VENCHI 闻绮(杭州万象城店),2891条评价,￥69,甜品,钱江新城/四季青,https://www.dianping.com/shop/l5k88vlSFDjrm7UD,https://img.meituan.net/content/e0b634cf810021b17c0cd12a17d767171876243.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5g8FYgkx6r8o6v9,KUMO KUMO(杭州湖滨银泰in77店),5083条评价,￥38,甜品,湖滨/解百商厦,https://www.dianping.com/shop/H5g8FYgkx6r8o6v9,https://img.meituan.net/content/f623b0c40851651151a55b8413b74270168068.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l1SjC9n1oN2miEhQ,Sugar Free Patisserie无糖甜品店,330条评价,￥162,甜品,海创园,https://www.dianping.com/shop/l1SjC9n1oN2miEhQ,https://img.meituan.net/msmerchant/54d21107ff29fbed6c9c35a5b966a86268669.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k2B2NGqklIJKNFmL,肯德基(杭州奥体印象城店),282条评价,￥31,西式快餐,钱江世纪城,https://www.dianping.com/shop/k2B2NGqklIJKNFmL,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H5jyAc2LHvobyx8U,VENCHI 闻绮(杭州大厦店),1029条评价,￥69,甜品,杭州大厦,https://www.dianping.com/shop/H5jyAc2LHvobyx8U,https://img.meituan.net/content/e0b634cf810021b17c0cd12a17d767171876243.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G8BTYkLlVFmSzlO8,DQ·蛋糕·冰淇淋(杭州金沙龙湖天街店),150条评价,￥25,冰淇淋,下沙龙湖时代天街,https://www.dianping.com/shop/G8BTYkLlVFmSzlO8,https://p0.meituan.net/biztone/f029ea04b97a3e9664b9b9dd51e7716051179.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l6xD2gizMC3YlUFj,巧国源记(国大广场店),154条评价,￥113,甜品,国大城市广场,https://www.dianping.com/shop/l6xD2gizMC3YlUFj,https://p0.meituan.net/biztone/202197c7fdd880b5432aba13b51cfb78419329.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k4ATvbXa3IRdHAEh,肯德基(浙江财经大学店),95条评价,￥34,西式快餐,钱塘区,https://www.dianping.com/shop/k4ATvbXa3IRdHAEh,https://img.meituan.net/content/0e35568513be996f4b936df7a92307de114434.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
GaKxEzsD4WgGL3Sz,GODIVA(杭州中心店),829条评价,￥53,冰淇淋,西湖文化广场,https://www.dianping.com/shop/GaKxEzsD4WgGL3Sz,https://img.meituan.net/content/a6419cfb6990ec16756c2aa6e89e680f128910.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l4jQV7vSZNmkfHIM,Holiland好利来(万象汇店),314条评价,￥42,面包烘焙,万象汇,https://www.dianping.com/shop/l4jQV7vSZNmkfHIM,https://img.meituan.net/content/e63684548b239ca17161f144a0727414204697.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
