店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
GaHbgERAnjT0SrSm,Milk top,13条评价,￥13,冰淇淋,荃湾/青衣,https://www.dianping.com/shop/GaHbgERAnjT0SrSm,http://qcloud.dpfile.com/pc/flI7QheR5hytqH1hqbFbOXBWF1tcM_RA_rUqulQFC6_i8FCJz5yjy5SJltR8XbjFbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
G14c4jlVzqVPDHCw,Yo Mama - Frozen Yogurt(告士打道店),20条评价,￥45,冰淇淋,湾仔/铜锣湾,https://www.dianping.com/shop/G14c4jlVzqVPDHCw,http://qcloud.dpfile.com/pc/YT9G2F0xYmVwpFXtzJANZaz52C8OYZ5WQe_REoq9O92IC3_Lu4-EVeO-cwJ48dAxbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
k5swBJRiZd2encXl,Gino's Gelato(赤柱广场店),26条评价,￥52,冰淇淋,浅水湾/赤柱,https://www.dianping.com/shop/k5swBJRiZd2encXl,http://qcloud.dpfile.com/pc/gtHqKBH60A461o5wswIWbpKOcpkv3cv-aGkuMGmb7H2naWB5pQE-0MENC6SaYjHlbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l7Jb2S1dAbhY8s4d,富豪雪糕车,5条评价,￥8,冰淇淋,大埔,https://www.dianping.com/shop/l7Jb2S1dAbhY8s4d,http://qcloud.dpfile.com/pc/o3_VA-3s_gyFXRoxbMu7dlCtBOsUKx03JDwZwiDi7c-rppd5nAzZ7irlqFq5lAEqbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
l55n2PH9gIAR9JYe,日本雪糕物语,9条评价,￥0,冰淇淋,观塘/九龙湾,https://www.dianping.com/shop/l55n2PH9gIAR9JYe,http://qcloud.dpfile.com/pc/Rr82ea2x_W5q6LvVdhAMOhHgjvj9hZHzoh2tpYszdBa8aG1dF8b_gc15CDA8FaItbKcq9vnEaGy3xLEf-_v_oA.jpg,4.0
G558e63cB6Wykwl1,THE MATCHA TOKYO(H Queen’s),187条评价,￥59,咖啡厅,中环/上环,https://www.dianping.com/shop/G558e63cB6Wykwl1,http://qcloud.dpfile.com/pc/IAyUw0_Lw9PoA383Mc_DwQyBOXwv8Ycet1b8xCRIJMGQD3j6oVw-K-VVmlqxqytZbKcq9vnEaGy3xLEf-_v_oA.jpg,4.5
j9LOURRTR2wppYpw,Golden Ice Cream,-,￥0,冰淇淋,上水,https://www.dianping.com/shop/j9LOURRTR2wppYpw,http://p1.meituan.net/overseas/d472dd1f86c155dd7c5926f7922cea5e58457.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,3.5
G3gnFwO7DEAnnG4m,Something Cool,8条评价,￥33,冰淇淋,荃湾/青衣,https://www.dianping.com/shop/G3gnFwO7DEAnnG4m,http://p0.meituan.net/poipicadd/70b60893220d4492bddf70238f079541581751.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
k7iCuwGlUV8zcsLS,GEORGE COFFEE,19条评价,￥36,咖啡厅,尖沙咀,https://www.dianping.com/shop/k7iCuwGlUV8zcsLS,http://qcloud.dpfile.com/pc/lkURVtQwFDIvBSGEIap03ymZOxYwCEVQ16IZtQk1_t31BE-kMOu6Xik-Cr0iSjXVbKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
l1Ww43AL6WyuGlQd,Mamma Mia Gelato,9条评价,￥0,甜点,观塘/九龙湾,https://www.dianping.com/shop/l1Ww43AL6WyuGlQd,http://qcloud.dpfile.com/pc/ncwE_imF74EGkXzutOOeMeonFxSkca3GcGlF5I75gf7lMWQKcFZlJoYswg4v_lYjbKcq9vnEaGy3xLEf-_v_oA.jpg,3.0
G7f6tB2s69B5sXyT,Movenpick,1条评价,￥0,冰淇淋,屯门,https://www.dianping.com/shop/G7f6tB2s69B5sXyT,http://qcloud.dpfile.com/pc/8a5br6CFoO3K-spoxKwfgQpIdhl2ekb579OJWmBR1hAb9pQa5ST5unqHxetUwsg6bKcq9vnEaGy3xLEf-_v_oA.jpg,3.5
