店铺id,店铺名,评论总数,人均价格,标签1,标签2,详情链接,图片链接,店铺总分
H2trEl0g0dgpjU95,Oncloud Gelato(环宇城店),370条评价,￥26,冰淇淋,梅江会展中心,https://www.dianping.com/shop/H2trEl0g0dgpjU95,http://p0.meituan.net/biztone/1657816152_1707031673011.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
il5klRKvIuNtZRTe,DQ·蛋糕·冰淇淋(南开大悦城2F店),11281条评价,￥21,冰淇淋,大悦城,https://www.dianping.com/shop/il5klRKvIuNtZRTe,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
l7uCp5GAPeZllV2r,DQ·蛋糕·冰淇淋(友谊南路店),2928条评价,￥19,冰淇淋,大寺,https://www.dianping.com/shop/l7uCp5GAPeZllV2r,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
iy2LViVUM5MjNWD4,DQ·蛋糕·冰淇淋(鲁能城店),4185条评价,￥21,冰淇淋,水上/天塔,https://www.dianping.com/shop/iy2LViVUM5MjNWD4,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
G3t0mf8MIxt1ZV11,抱抱地球咖啡馆(国家海洋博物馆店),712条评价,￥44,咖啡厅,滨海新区,https://www.dianping.com/shop/G3t0mf8MIxt1ZV11,https://img.meituan.net/content/e7f473fc680e94ab66c5d2977900b4db1929254.png%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H1qX8qEKSuysT1C9,哈根达斯(佛罗伦萨小镇奥莱店),891条评价,￥58,冰淇淋,佛罗伦萨小镇,https://www.dianping.com/shop/H1qX8qEKSuysT1C9,https://p0.meituan.net/biztone/6b737092df5ed84203c0c361dbe3cff2631778.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
labeWELH7c12FTGq,兰熊鲜奶(天津滨海万达店),412条评价,￥19,酸奶,滨海新区,https://www.dianping.com/shop/labeWELH7c12FTGq,https://img.meituan.net/content/aafcdce3f1feda9d86583e5d91ed414745426.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
H4Ldw0V3rtPH0UDQ,DQ·蛋糕·冰淇淋(天津宁河吾悦店),971条评价,￥21,冰淇淋,宁河区贸易开发区,https://www.dianping.com/shop/H4Ldw0V3rtPH0UDQ,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
H4S6f9lDcVk7ZBBn,木村·Kyoto Ryotei(丽思卡尔顿店),991条评价,￥1981,日本料理,小白楼,https://www.dianping.com/shop/H4S6f9lDcVk7ZBBn,http://p0.meituan.net/biztone/5659934_1695662173600.jpeg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
k9p63mNq1wXgO9KR,DM BAKING LAB,250条评价,￥170,面包烘焙,新港,https://www.dianping.com/shop/k9p63mNq1wXgO9KR,http://p1.meituan.net/merchant/d2c94bf41c973d11cdb2f3cd7174e3a1336562.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,5.0
GaaNKyLgy7Fu9qwi,DQ·蛋糕·冰淇淋(东丽万达店),2174条评价,￥19,冰淇淋,东丽开发区,https://www.dianping.com/shop/GaaNKyLgy7Fu9qwi,https://img.meituan.net/content/49457f4ddf72592a0409cda62a7ce7b8165675.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.5
k3zsqR7jNu3VfSMD,麦当劳(新开路店),1703条评价,￥21,西式快餐,天津站,https://www.dianping.com/shop/k3zsqR7jNu3VfSMD,https://img.meituan.net/content/641681971035e5f101fce48348cad9dc164377.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
G8zs8QMo9Mpv7gQU,哈根达斯(仁恒店),1016条评价,￥57,冰淇淋,老城厢/鼓楼,https://www.dianping.com/shop/G8zs8QMo9Mpv7gQU,https://p0.meituan.net/biztone/6b737092df5ed84203c0c361dbe3cff2631778.jpg%40340w_255h_1e_1c_1l%7Cwatermark%3D0,4.0
